907818686	20200216	202002	2020	2020.1260	GOV	SOLICITOR GENERAL						GOV			JUD	SUPREME COURT						JUD			1	025	025	02	1	-0.3	8	1	8	-5.26315789473684	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20200223044500	https://www.msn.com/en-ph/news/national/ignore-presidents-rants-lawmakers-told/ar-BB10gY77
907818687	20200216	202002	2020	2020.1260	MED	TELECOM						MED			MEDGOV	TELECOM						MED	GOV		0	040	040	04	1	1.0	30	2	30	-3.4669381631122	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20200223044500	https://www.daijiworld.com/news/newsDisplay.aspx?newsID=677307
907818688	20200216	202002	2020	2020.1260	MEDGOV	TELECOM						MED	GOV		MED	TELECOM						MED			0	040	040	04	1	1.0	30	2	30	-3.4669381631122	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20200223044500	https://www.daijiworld.com/news/newsDisplay.aspx?newsID=677307
907818689	20200216	202002	2020	2020.1260	PHLGOV	PHILIPPINE	PHL					GOV			JUD	SUPREME COURT						JUD			1	025	025	02	1	-0.3	2	1	2	-5.26315789473684	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20200223044500	https://www.msn.com/en-ph/news/national/ignore-presidents-rants-lawmakers-told/ar-BB10gY77
907818690	20200222	202002	2020	2020.1425	GOV	GOVERNMENT						GOV													0	016	016	01	1	-2.0	1	1	1	-3.06451612903225	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	0								5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20200223044500	https://thenationonlineng.net/security-operatives-bar-youths-from-harassing-oshiomhole/
907818691	20200222	202002	2020	2020.1425	GOV	GOVERNMENT						GOV			NGA	BENIN CITY	NGA								0	016	016	01	1	-2.0	1	1	1	-3.06451612903225	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	1	Benin	BN	BN		9.5	2.25	BN	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20200223044500	https://thenationonlineng.net/security-operatives-bar-youths-from-harassing-oshiomhole/
907818692	20200222	202002	2020	2020.1425	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								0	016	016	01	1	-2.0	6	1	6	-3.06451612903225	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20200223044500	https://thenationonlineng.net/security-operatives-bar-youths-from-harassing-oshiomhole/
907818693	20200222	202002	2020	2020.1425	NGAGOV	NIGERIA	NGA					GOV			NGA	NIGERIA	NGA								0	016	016	01	1	-2.0	2	1	2	-3.06451612903225	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20200223044500	https://thenationonlineng.net/security-operatives-bar-youths-from-harassing-oshiomhole/
907818694	20200223	202002	2020	2020.1452											AFR	AFRICA	AFR								0	042	042	04	1	1.9	10	1	10	-6.28019323671497	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20200223044500	https://www.daijiworld.com/news/newsDisplay.aspx?newsID=677281
907818695	20200223	202002	2020	2020.1452											AFR	AFRICA	AFR								1	061	061	06	2	6.4	10	1	10	1.03092783505155	0								4	Bamenda, Nord-Ouest, Cameroon	CM	CM07	12495	5.95265	10.1582	-3145955	4	Bamenda, Nord-Ouest, Cameroon	CM	CM07	12495	5.95265	10.1582	-3145955	20200223044500	http://www.cameroon-info.net/article/cameroon-religion-most-rev-dr-andrew-nkea-takes-canonical-possession-of-the-bamenda-archdiocese-363747.html
907818696	20200223	202002	2020	2020.1452											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	2	1	2	-0.77243018419489	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200223044500	https://www.vnews.com/Royalton-considers-Australian-balloting-32837743
907818697	20200223	202002	2020	2020.1452											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	-0.52631578947368	0								4	Howard Springs, Northern Territory, Australia	AS	AS03	5125	-12.4958	131.044	11430548	1	South Korea	KS	KS		37	127.5	KS	20200223044500	https://www.sbs.com.au/news/coronavirus-evacuees-leave-darwin-facility-after-vacation-like-quarantine
907818698	20200223	202002	2020	2020.1452											AUS	VICTORIA	AUS								1	042	042	04	1	1.9	15	1	10	0.31847133757962	0								4	Sooke, British Columbia, Canada	CA	CA02	31634	48.3833	-123.733	-573850	4	Sooke, British Columbia, Canada	CA	CA02	31634	48.3833	-123.733	-573850	20200223044500	https://vancouverisland.ctvnews.ca/coldest-night-of-the-year-draws-hundreds-to-support-their-homeless-neighbours-1.4823647
907818699	20200223	202002	2020	2020.1452											AUS	AUSTRALIA	AUS								1	130	130	13	3	-4.4	10	1	10	-2.82685512367491	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20200223044500	https://www.sbs.com.au/news/coal-exports-likely-in-2050-albanese
907818700	20200223	202002	2020	2020.1452											BUS	AEROSPACE						BUS			1	020	020	02	1	3.0	2	1	2	0.92105263157895	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	Grand View, California, United States	US	USCA		34.89	-117.107	1660693	20200223044500	http://www.virtual-strategy.com/2020/02/22/aerospace-parts-manufacturing-market-is-predicted-to-attain-1-25-trillion-by-2027-grand-view-research-inc/
907818701	20200223	202002	2020	2020.1452											BUS	INDUSTRY						BUS			0	043	043	04	1	2.8	10	1	10	0.2307337332718	0								4	Duong Dong, Ki?n Giang, Vietnam, Republic Of	VM	VM21	32401	10.2167	103.967	-3726177	4	Duong Dong, Ki?n Giang, Vietnam, Republic Of	VM	VM21	32401	10.2167	103.967	-3726177	20200223044500	https://thethaiger.com/thai-life/interior-ministry-bans-crane-claw-game-machines-as-gambling-tools
907818702	20200223	202002	2020	2020.1452											CAN	CANADIAN	CAN								1	030	030	03	1	4.0	4	1	4	2.65486725663717	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20200223044500	https://windsorite.ca/events/reiki-level-i-first-degree-facilitated-by-reiki-master-tracey-rogers/
907818703	20200223	202002	2020	2020.1452											CAN	CANADA	CAN								1	036	036	03	1	4.0	4	1	4	2.65486725663717	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20200223044500	https://windsorite.ca/events/reiki-level-i-first-degree-facilitated-by-reiki-master-tracey-rogers/
907818704	20200223	202002	2020	2020.1452											CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-5.38116591928251	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20200223044500	https://toronto.citynews.ca/2020/02/22/report-finds-catholic-charity-founder-jean-vanier-sexually-abused-women/
907818705	20200223	202002	2020	2020.1452											CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	1.34357005758157	0								1	China	CH	CH		35	105	CH	1	Hong Kong	HK	HK		22.25	114.166667	HK	20200223044500	https://mothership.sg/2020/02/benz-hui-house-yishun/
907818706	20200223	202002	2020	2020.1452											CHN	CHINA	CHN								0	042	042	04	1	1.9	4	1	4	-5.56199304750869	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20200223044500	https://www.businessinsider.my/coronavirus-asymptomatic-transmission-chinese-woman-relatives-2020-2/
907818707	20200223	202002	2020	2020.1452											CHN	WUHAN	CHN								0	046	046	04	1	7.0	1	1	1	-5.56199304750869	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20200223044500	https://www.businessinsider.my/coronavirus-asymptomatic-transmission-chinese-woman-relatives-2020-2/
907818708	20200223	202002	2020	2020.1452											COP	POLICE						COP			1	042	042	04	1	1.9	5	1	5	-6.74157303370786	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20200223044500	https://www.newshub.co.nz/home/world/2020/02/police-fatally-shoot-man-in-brisbane-cbd-after-he-stabs-member-of-the-public.html
907818709	20200223	202002	2020	2020.1452											COP	DEPUTY						COP			0	043	043	04	1	2.8	6	1	6	0.45045045045045	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20200223044500	https://www.thenews.com.pk/print/618523-buzdar-makes-whirlwind-visit-of-muzaffargarh
907818710	20200223	202002	2020	2020.1452											COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	2	1	2	-7.86516853932584	0								4	Dijkot, Punjab, Pakistan	PK	PK04	23661	31.2167	72.9833	-2759544	4	Dijkot, Punjab, Pakistan	PK	PK04	23661	31.2167	72.9833	-2759544	20200223044500	https://www.thenews.com.pk/print/618532-two-policemen-held-for-illegal-confinement
907818711	20200223	202002	2020	2020.1452											COPGOV	DEPUTY						COP	GOV		1	036	036	03	1	4.0	10	1	10	-0.19646365422397	0								0								0								20200223044500	https://www.freemalaysiatoday.com/category/nation/2020/02/23/ppbm-leaders-azmin-faction-in-separate-pj-meetings-amid-intense-talk-of-change-taking-shape/
907818712	20200223	202002	2020	2020.1452											CRM	CRIMINAL						CRM			0	020	020	02	1	3.0	5	1	5	-10.9375	0								0								0								20200223044500	https://www.hannapub.com/ouachitacitizen/news/crime/sterlington-man-accused-of-threatening-to-kill-woman-her-four/article_2be45d1a-51db-11ea-9257-07238267f85c.html
907818713	20200223	202002	2020	2020.1452											CVL	CITIZEN						CVL			1	020	020	02	1	3.0	6	1	6	-0.5089058524173	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20200223044500	https://goodmenproject.com/ethics-values/americas-rich-poor-have-it-easy/
907818714	20200223	202002	2020	2020.1452											CVL	CITIZEN						CVL			1	020	020	02	1	3.0	4	1	4	-0.5089058524173	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200223044500	https://goodmenproject.com/ethics-values/americas-rich-poor-have-it-easy/
907818715	20200223	202002	2020	2020.1452											CVL	POPULATION						CVL			1	036	036	03	1	4.0	10	1	10	-5.66037735849056	0								4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	20200223044500	https://www.daily-sun.com/post/464273/Flyovers-an-%E2%80%98irreparable-damage%E2%80%99:-Experts
907818716	20200223	202002	2020	2020.1452											CVL	VOTER						CVL			0	040	040	04	1	1.0	5	1	5	-0.77243018419489	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200223044500	https://www.vnews.com/Royalton-considers-Australian-balloting-32837743
907818717	20200223	202002	2020	2020.1452											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	2	1	2	-0.77243018419489	0								1	Australia	AS	AS		-25	135	AS	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20200223044500	https://www.vnews.com/Royalton-considers-Australian-balloting-32837743
907818718	20200223	202002	2020	2020.1452											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	8	-0.77243018419489	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20200223044500	https://www.vnews.com/Royalton-considers-Australian-balloting-32837743
907818719	20200223	202002	2020	2020.1452											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	3.68098159509203	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20200223044500	https://www.kbtx.com/content/news/AM-School-of-Science-brings-math-to-life-568111681.html
907818720	20200223	202002	2020	2020.1452											EDU	STUDENT						EDU			0	043	043	04	1	2.8	3	1	3	-3.50318471337579	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20200223044500	https://www.freemalaysiatoday.com/category/leisure/2020/02/23/disabled-teen-afghan-artist-opens-art-centre/
907818721	20200223	202002	2020	2020.1452											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	8	1	8	-0.77243018419489	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200223044500	https://www.vnews.com/Royalton-considers-Australian-balloting-32837743
907818722	20200223	202002	2020	2020.1452											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	5	1	5	-0.57181298351834	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20200223044500	https://www.virginiamn.com/news/local/undocumented-in-eveleth-minnesota/article_6d86de80-55f2-11ea-8b74-6f6940588255.html
907818723	20200223	202002	2020	2020.1452											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	3.01724137931035	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200223044500	https://www.tahlequahdailypress.com/news/where-s-the-beef-junior-livestock-show-competitors-explain-their/article_9bd0a290-340c-51a7-ab7a-674b1100b907.html
907818724	20200223	202002	2020	2020.1452											FRA	FRANCE	FRA								1	042	042	04	1	1.9	6	1	6	-5.38116591928251	0								4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20200223044500	https://toronto.citynews.ca/2020/02/22/report-finds-catholic-charity-founder-jean-vanier-sexually-abused-women/
907818725	20200223	202002	2020	2020.1452											GOV	CABINET						GOV			0	026	026	02	1	4.0	10	1	10	-0.12987012987013	0								4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	4	Garissa, North-Eastern, Kenya	KE	KE06	18585	-0.453548	39.6401	-2245008	20200223044500	https://www.standardmedia.co.ke/article/2001361474/nasa-principals-read-from-different-scripts-on-pm-post
907818726	20200223	202002	2020	2020.1452											GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	6	1	6	-1.08063175394846	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20200223044500	https://www.scnow.com/news/local/alan-wilson-details-call-from-president-trump/article_60c30bb7-8716-5610-995d-f5170be957c0.html
907818727	20200223	202002	2020	2020.1452											GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	2	1	2	3.46534653465347	0								4	Taj Mahal, Uttar Pradesh, India	IN	IN36	70264	27.1667	78.05	-2112378	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20200223044500	https://www.mid-day.com/articles/chief-minister-yogi-adityanath-to-welcome-president-donald-trump-in-agra/22636278
907818728	20200223	202002	2020	2020.1452											GOV	PRIME MINISTER						GOV			1	042	042	04	1	1.9	2	1	2	3.46534653465347	0								5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	5	Uttar Pradesh, Uttar Pradesh, India	IN	IN36	17938	27.25	80.75	-2113996	20200223044500	https://www.mid-day.com/articles/chief-minister-yogi-adityanath-to-welcome-president-donald-trump-in-agra/22636278
907818729	20200223	202002	2020	2020.1452											GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	16	1	4	-1.63333333333333	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20200223044500	https://www.scoop.co.nz/stories/HL2002/S00151/draft-report-2-of-the-nz-productivity-commission-is-wrong-about-universal-basic-income.htm
907818730	20200223	202002	2020	2020.1452											GOV	GOVERNMENT						GOV			0	042	042	04	1	1.9	24	1	6	-1.63333333333333	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20200223044500	https://www.scoop.co.nz/stories/HL2002/S00151/draft-report-2-of-the-nz-productivity-commission-is-wrong-about-universal-basic-income.htm
907818731	20200223	202002	2020	2020.1452											GOV	ATTORNEY GENERAL						GOV			1	046	046	04	1	7.0	8	1	8	-1.08063175394846	0								3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20200223044500	https://www.scnow.com/news/local/alan-wilson-details-call-from-president-trump/article_60c30bb7-8716-5610-995d-f5170be957c0.html
907818732	20200223	202002	2020	2020.1452											GOV	ATTORNEY GENERAL						GOV			1	046	046	04	1	7.0	2	1	2	-1.08063175394846	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Palmetto, South Carolina, United States	US	USSC	SC031	34.2521	-79.8273	1227957	20200223044500	https://www.scnow.com/news/local/alan-wilson-details-call-from-president-trump/article_60c30bb7-8716-5610-995d-f5170be957c0.html
907818733	20200223	202002	2020	2020.1452											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	5	1	5	4.69924812030075	0								1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20200223044500	http://www.china.org.cn/world/2020-02/23/content_75734755.htm
907818734	20200223	202002	2020	2020.1452											GOV	PRESIDENT						GOV			1	130	130	13	3	-4.4	3	1	3	-2.17391304347826	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200223044500	https://www.vnews.com/Editorial-A-billionaire-s-lament-32838450
907818735	20200223	202002	2020	2020.1452											HLH	HOSPITAL						HLH			1	080	080	08	2	5.0	4	1	4	-5.56199304750869	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20200223044500	https://www.businessinsider.my/coronavirus-asymptomatic-transmission-chinese-woman-relatives-2020-2/
907818736	20200223	202002	2020	2020.1452											ITA	TURIN	ITA								0	043	043	04	1	2.8	2	1	2	1.33982947624848	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20200223044500	https://goodmenproject.com/arts/the-weekend-new-movies-none-streaming-done-that/
907818737	20200223	202002	2020	2020.1452											ITA	TURIN	ITA								0	043	043	04	1	2.8	3	1	3	1.33982947624848	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20200223044500	https://goodmenproject.com/arts/the-weekend-new-movies-none-streaming-done-that/
907818738	20200223	202002	2020	2020.1452											JAM	JAMAICA	JAM								0	043	043	04	1	2.8	2	1	2	2.65348595213319	0								4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	4	Heathrow, Hillingdon, United Kingdom	UK	UKF9	40133	51.4667	-0.45	-2598406	20200223044500	https://www.express.co.uk/travel/articles/1245794/coronavirus-holidays-2020-safest-destinations-virus
907818739	20200223	202002	2020	2020.1452											JAM	JAMAICA	JAM								0	043	043	04	1	2.8	8	1	8	2.65348595213319	0								4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	4	Ocho Rios, Saint Ann, Jamaica	JM	JM09	18426	18.4078	-77.1011	-3753053	20200223044500	https://www.express.co.uk/travel/articles/1245794/coronavirus-holidays-2020-safest-destinations-virus
907818740	20200223	202002	2020	2020.1452											KAZ	KAZAKHSTAN	KAZ								1	173	173	17	4	-5.0	2	1	2	-7.77777777777778	0								4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	20200223044500	https://www.thenews.com.pk/print/618330-kazakhstan-detains-up-to-100-opp-protesters
907818741	20200223	202002	2020	2020.1452											LAB	WORKER						LAB			1	080	080	08	2	5.0	4	1	4	-2.79394644935972	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20200223044500	https://www.vnews.com/Bottom-Line-for-Feb-23-2020-32824340
907818742	20200223	202002	2020	2020.1452											LAB	WORKER						LAB			1	080	080	08	2	5.0	6	1	6	-2.79394644935972	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20200223044500	https://www.vnews.com/Bottom-Line-for-Feb-23-2020-32824340
907818743	20200223	202002	2020	2020.1452											MED	CORRESPONDENT						MED			1	043	043	04	1	2.8	2	1	2	-5.66037735849056	0								4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	4	Jatrabari, Bangladesh (general), Bangladesh	BG	BG00	5790	24.9833	90.9167	-2722689	20200223044500	https://www.daily-sun.com/post/464273/Flyovers-an-%E2%80%98irreparable-damage%E2%80%99:-Experts
