GlobalEventID	Day	MonthYear	Year	FractionDate	Actor1Code	Actor1Name	Actor1CountryCode	Actor1KnownGroupCode	Actor1EthnicCode	Actor1Religion1Code	Actor1Religion2Code	Actor1Type1Code	Actor1Type2Code	Actor1Type3Code	Actor2Code	Actor2Name	Actor2CountryCode	Actor2KnownGroupCode	Actor2EthnicCode	Actor2Religion1Code	Actor2Religion2Code	Actor2Type1Code	Actor2Type2Code	Actor2Type3Code	IsRootEvent	EventCode	EventBaseCode	EventRootCode	QuadClass	GoldsteinScale	NumMentions	NumSources	NumArticles	AvgTone	Actor1Geo_Type	Actor1Geo_Fullname	Actor1Geo_CountryCode	Actor1Geo_ADM1Code	Actor1Geo_ADM2Code	Actor1Geo_Lat	Actor1Geo_Long	Actor1Geo_FeatureID	Actor2Geo_Type	Actor2Geo_Fullname	Actor2Geo_CountryCode	Actor2Geo_ADM1Code	Actor2Geo_ADM2Code	Actor2Geo_Lat	Actor2Geo_Long	Actor2Geo_FeatureID	ActionGeo_Type	ActionGeo_Fullname	ActionGeo_CountryCode	ActionGeo_ADM1Code	ActionGeo_ADM2Code	ActionGeo_Lat	ActionGeo_Long	ActionGeo_FeatureID	Dateadded	Sourceurl

903944508	20190205	201902	2019	2019.0959											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	10	1	10	0.625	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20200205143000	https://www.thesundaily.my/business/petronas-dagangan-no-plans-to-stop-ngv-service-HL1973977
903944509	20190205	201902	2019	2019.0959	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	0311	031	03	1	5.2	4	1	4	-5.77777777777778	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20200205143000	https://www.arabianbusiness.com/politics-economics/439396-us-trade-deficit-narrow-for-first-time-since-2013
903944510	20190205	201902	2019	2019.0959	CHN	CHINA	CHN								GOV	GOVERNMENT						GOV			1	0311	031	03	1	5.2	1	1	1	-5.77777777777778	1	United States	US	US		39.828175	-98.5795	US	1	China	CH	CH		35	105	CH	1	United States	US	US		39.828175	-98.5795	US	20200205143000	https://www.arabianbusiness.com/politics-economics/439396-us-trade-deficit-narrow-for-first-time-since-2013
903944511	20190205	201902	2019	2019.0959	COP	POLICE						COP			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	6	1	6	-2.97619047619048	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20200205143000	https://www.prokerala.com/news/articles/a1004732.html
903944512	20190205	201902	2019	2019.0959	COP	POLICE						COP			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	2	1	2	-2.97619047619048	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	20200205143000	https://www.prokerala.com/news/articles/a1004732.html
903944513	20190205	201902	2019	2019.0959	COP	POLICE						COP			GOV	GOVERNMENT						GOV			1	111	111	11	3	-2.0	2	1	2	-2.97619047619048	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	4	Kozhikode, Kerala, India	IN	IN13	17703	11.25	75.7667	-2101691	20200205143000	https://www.prokerala.com/news/articles/a1004732.html
903944514	20190205	201902	2019	2019.0959	GBR	LONDON	GBR																		0	051	051	05	1	3.4	5	1	5	3.84615384615385	4	Mao Chow, Hebei, China	CH	CH10	13083	38.8483	116.115	-1918053	0								4	Mao Chow, Hebei, China	CH	CH10	13083	38.8483	116.115	-1918053	20200205143000	https://www.standard.co.uk/go/london/restaurants/fay-maschler-restaurant-review-ampeli-fitzrovia-a4354016.html
903944515	20190205	201902	2019	2019.0959	GBR	LONDON	GBR																		0	051	051	05	1	3.4	2	1	2	3.84615384615385	1	Czech Republic	EZ	EZ		49.75	15	EZ	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	20200205143000	https://www.standard.co.uk/go/london/restaurants/fay-maschler-restaurant-review-ampeli-fitzrovia-a4354016.html
903944516	20190205	201902	2019	2019.0959	GBRBUS	UNITED KINGDOM	GBR					BUS													1	192	192	19	4	-9.5	4	1	4	1.14285714285714	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20200205143000	https://www.eveningexpress.co.uk/fp/news/local/greggs-to-open-new-aberdeen-store-in-spring/
903944517	20190205	201902	2019	2019.0959	GOV	GOVERNMENT						GOV													1	046	046	04	1	7.0	10	1	10	0.625	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20200205143000	https://www.thesundaily.my/business/petronas-dagangan-no-plans-to-stop-ngv-service-HL1973977
903944518	20190205	201902	2019	2019.0959	GOV	GOVERNMENT						GOV			NPL	NEPAL	NPL								1	010	010	01	1	0.0	2	1	2	-2.12014134275619	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://www.moneycontrol.com/news/business/economy/118-3-bn-received-in-remittances-since-2018-19-govt-4910611.html
903944519	20190205	201902	2019	2019.0959	LEG	HOUSE OF REPRESENTATIVES						LEG			GOV	ADMINISTRATION						GOV			0	110	110	11	3	-2.0	6	1	6	-3.45864661654136	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200205143000	https://www.justsecurity.org/68481/pentagon-deployment-of-new-more-usable-nuclear-weapon-is-a-grave-mistake/
903944520	20190205	201902	2019	2019.0959	LEG	HOUSE OF REPRESENTATIVES						LEG			USAGOV	UNITED STATES	USA					GOV			0	110	110	11	3	-2.0	4	1	4	-3.45864661654136	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200205143000	https://www.justsecurity.org/68481/pentagon-deployment-of-new-more-usable-nuclear-weapon-is-a-grave-mistake/
903944521	20190205	201902	2019	2019.0959	MED	MEDIA						MED													1	020	020	02	1	3.0	2	1	2	0.60790273556231	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Anant Nag, Jammu and Kashmir, India	IN	IN12	72813	33.7333	75.15	-2088837	20200205143000	https://www.filmibeat.com/kannada/news/2020/scoop-not-rrr-but-yash-starrer-kgf-chapter-2-to-release-on-july-30-294644.html
903944522	20190205	201902	2019	2019.0959	MED	MEDIA						MED													1	020	020	02	1	3.0	8	1	8	0.60790273556231	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20200205143000	https://www.filmibeat.com/kannada/news/2020/scoop-not-rrr-but-yash-starrer-kgf-chapter-2-to-release-on-july-30-294644.html
903944523	20190205	201902	2019	2019.0959	MKD	MACEDONIA	MKD								ALB	ALBANIA	ALB								0	036	036	03	1	4.0	24	4	24	-0.205541897986097	1	Croatia	HR	HR		45.166667	15.5	HR	1	Croatia	HR	HR		45.166667	15.5	HR	1	United Kingdom	UK	UK		54	-4	UK	20200205143000	https://azdailysun.com/news/world/britain-out-eu-centering-on-balkans-for-enlargement/article_279c7a9c-2b0b-5fff-b46d-d5547d6636b4.html
903944524	20190205	201902	2019	2019.0959	MNCGBR	ROYAL BANK OF SCOTLAND	GBR					MNC													1	192	192	19	4	-9.5	4	1	4	1.14285714285714	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20200205143000	https://www.eveningexpress.co.uk/fp/news/local/greggs-to-open-new-aberdeen-store-in-spring/
903944525	20190205	201902	2019	2019.0959	MNCGBR	ROYAL BANK OF SCOTLAND	GBR					MNC			GBR	UNITED KINGDOM	GBR								1	192	192	19	4	-9.5	2	1	2	1.14285714285714	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20200205143000	https://www.eveningexpress.co.uk/fp/news/local/greggs-to-open-new-aberdeen-store-in-spring/
903944526	20190205	201902	2019	2019.0959	MWI	MALAWIAN	MWI																		1	051	051	05	1	3.4	3	1	3	-1.0752688172043	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	0								1	South Africa	SF	SF		-30	26	SF	20200205143000	https://www.politicalanalysis.co.za/malawians-in-south-africa-celebrate-the-presidential-poll-verdict/
903944527	20190205	201902	2019	2019.0959	MWI	MALAWIAN	MWI								AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	-1.0752688172043	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	20200205143000	https://www.politicalanalysis.co.za/malawians-in-south-africa-celebrate-the-presidential-poll-verdict/
903944528	20190205	201902	2019	2019.0959	MWI	MALAWIAN	MWI								AFR	AFRICA	AFR								1	051	051	05	1	3.4	5	1	5	-1.0752688172043	4	Lilongwe, Lilongwe, Malawi	MI	MI11	19310	-13.9833	33.7833	-1482799	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20200205143000	https://www.politicalanalysis.co.za/malawians-in-south-africa-celebrate-the-presidential-poll-verdict/
903944529	20190205	201902	2019	2019.0959	PAKGOV	PAKISTAN	PAK					GOV			DEU	GERMANY	DEU								1	020	020	02	1	3.0	2	1	2	-0.49875311720699	1	Pakistan	PK	PK		30	70	PK	1	China	CH	CH		35	105	CH	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://southasia.typepad.com/south_asia_daily/2020/02/its-not-like-youve-got-china-at-your-border-donald-trump-to-narendra-modi.html
903944530	20190205	201902	2019	2019.0959	PAKGOV	PAKISTAN	PAK					GOV			DEU	GERMANY	DEU								1	020	020	02	1	3.0	8	1	8	-0.49875311720699	1	Pakistan	PK	PK		30	70	PK	1	Germany	GM	GM		51.5	10.5	GM	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://southasia.typepad.com/south_asia_daily/2020/02/its-not-like-youve-got-china-at-your-border-donald-trump-to-narendra-modi.html
903944531	20190205	201902	2019	2019.0959	PAKGOV	PAKISTAN	PAK					GOV			JPN	JAPAN	JPN								1	020	020	02	1	3.0	2	1	2	-0.49875311720699	1	Pakistan	PK	PK		30	70	PK	1	China	CH	CH		35	105	CH	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://southasia.typepad.com/south_asia_daily/2020/02/its-not-like-youve-got-china-at-your-border-donald-trump-to-narendra-modi.html
903944532	20190205	201902	2019	2019.0959	PAKGOV	PAKISTAN	PAK					GOV			JPN	JAPAN	JPN								1	020	020	02	1	3.0	2	1	2	-0.49875311720699	1	Pakistan	PK	PK		30	70	PK	1	Germany	GM	GM		51.5	10.5	GM	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://southasia.typepad.com/south_asia_daily/2020/02/its-not-like-youve-got-china-at-your-border-donald-trump-to-narendra-modi.html
903944533	20190205	201902	2019	2019.0959	PAKGOV	PAKISTAN	PAK					GOV			JPN	JAPAN	JPN								1	020	020	02	1	3.0	6	1	6	-0.49875311720699	1	Pakistan	PK	PK		30	70	PK	1	Japan	JA	JA		36	138	JA	1	Pakistan	PK	PK		30	70	PK	20200205143000	https://southasia.typepad.com/south_asia_daily/2020/02/its-not-like-youve-got-china-at-your-border-donald-trump-to-narendra-modi.html
903944534	20190205	201902	2019	2019.0959	USA	NORTH DAKOTA	USA																		1	014	014	01	1	0.0	4	1	4	-4.34027777777778	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20200205143000	https://www.grandforksherald.com/opinion/columns/4921156-Lloyd-Omdahl-Hopeless-hunt-for-voting-fraud
903944535	20190205	201902	2019	2019.0959	USA	CALIFORNIA	USA								BUS	COMPANIES						BUS			0	020	020	02	1	3.0	2	1	2	-0.56497175141243	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20200205143000	https://business.financialpost.com/news/fp-street/diverse-boards-tied-to-fewer-financial-irregularities-canadian-study-finds
903944536	20190205	201902	2019	2019.0959	USA	NEW YORK	USA								BUS	COMPANY						BUS			1	160	160	16	4	-4.0	10	1	10	-1.27795527156549	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20200205143000	https://www.cnn.com/2020/02/05/business/gm-earnings/
903944537	20190205	201902	2019	2019.0959	USA	CALIFORNIA	USA								BUS	COMPANIES						BUS			0	186	186	18	4	-10.0	2	1	2	-0.56497175141243	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20200205143000	https://business.financialpost.com/news/fp-street/diverse-boards-tied-to-fewer-financial-irregularities-canadian-study-finds
903944538	20190205	201902	2019	2019.0959	USA	CALIFORNIA	USA								BUS	COMPANIES						BUS			0	186	186	18	4	-10.0	8	1	8	-0.56497175141243	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20200205143000	https://business.financialpost.com/news/fp-street/diverse-boards-tied-to-fewer-financial-irregularities-canadian-study-finds
903944539	20200106	202001	2020	2020.0164											CAN	CANADA	CAN								0	0841	084	08	2	7.0	10	1	10	-0.56497175141243	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20200205143000	https://business.financialpost.com/news/fp-street/diverse-boards-tied-to-fewer-financial-irregularities-canadian-study-finds
903944540	20200106	202001	2020	2020.0164											MMRCVL	RAKHINE STATE	MMR					CVL			0	190	190	19	4	-10.0	10	1	10	-7.97546012269939	0								1	Norway	NO	NO		62	10	NO	1	Norway	NO	NO		62	10	NO	20200205143000	https://bdnews24.com/world/2020/02/05/myanmar-reimposes-internet-shutdown-in-conflict-torn-rakhine-chin-states-telco-operator
903944541	20200106	202001	2020	2020.0164	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	020	020	02	1	3.0	4	1	4	-1.83333333333333	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20200205143000	https://www.nbcnews.com/feature/nbc-out/bayard-rustin-gay-civil-rights-icon-pardoned-california-governor-anti-n1130501?cid=public-rss_20200205
903944542	20200129	202001	2020	2020.0795											PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	10	1	10	-7.83783783783784	0								1	Portugal	PO	PO		39.5	-8	PO	1	Macau	MC	MC		22.157778	113.559722	MC	20200205143000	https://www.nationnews.com/nationnews/news/243767/hong-kong-death-virus
903944543	20200129	202001	2020	2020.0795	BHS	BAHAMA	BHS								BHSGOV	BAHAMA	BHS					GOV			1	145	145	14	3	-7.5	1	1	1	-3.40909090909091	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20200205143000	https://thenassauguardian.com/2020/02/05/rbdf-pleased-with-abaco-effort/
903944544	20200129	202001	2020	2020.0795	BHS	BAHAMA	BHS								BUSGOV	CHAMBER OF COMMERCE						BUS	GOV		1	145	145	14	3	-7.5	5	1	5	-3.40909090909091	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20200205143000	https://thenassauguardian.com/2020/02/05/rbdf-pleased-with-abaco-effort/
903944545	20200129	202001	2020	2020.0795	BUSGOV	CHAMBER OF COMMERCE						BUS	GOV												1	145	145	14	3	-7.5	2	1	2	-3.40909090909091	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20200205143000	https://thenassauguardian.com/2020/02/05/rbdf-pleased-with-abaco-effort/
903944546	20200129	202001	2020	2020.0795	USA	UNITED STATES	USA								CHN	WUHAN	CHN								0	160	160	16	4	-4.0	5	1	5	-4.99108734402852	3	Travis Air Force Base, California, United States	US	USCA	CA095	38.2685	-121.934	2512359	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20200205143000	https://www.dailymail.co.uk/news/article-7969673/Two-planes-carrying-350-Americans-evacuated-coronavirus-epicenter-Wuhan-land-California.html
903944547	20200129	202001	2020	2020.0795	USA	AMERICAN	USA								CHN	WUHAN	CHN								0	160	160	16	4	-4.0	2	1	2	-4.99108734402852	3	Travis Air Force Base, California, United States	US	USCA	CA095	38.2685	-121.934	2512359	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	3	Travis Air Force Base, California, United States	US	USCA		38.2685	-121.934	2512359	20200205143000	https://www.dailymail.co.uk/news/article-7969673/Two-planes-carrying-350-Americans-evacuated-coronavirus-epicenter-Wuhan-land-California.html
903944548	20200129	202001	2020	2020.0795	USA	UNITED STATES	USA								COP	POLICE						COP			1	042	042	04	1	1.9	2	1	2	-7.2289156626506	3	Winston-Salem, North Carolina, United States	US	USNC	NC067	36.0999	-80.2442	997498	3	Winston-Salem, North Carolina, United States	US	USNC		36.0999	-80.2442	997498	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20200205143000	http://abcnewsradioonline.com/national-news/maintenance-man-shot-by-tenant-after-being-sent-to-wrong-apa.html
903944549	20200204	202002	2020	2020.0932	BHS	BAHAMA	BHS								LEG	HOUSE SPEAKER						LEG			1	051	051	05	1	3.4	2	1	2	0.894854586129751	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944550	20200204	202002	2020	2020.0932	BHS	BAHAMA	BHS								LEG	HOUSE SPEAKER						LEG			1	1821	182	18	4	-9.0	2	1	2	0.894854586129751	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20200205143000	https://thenassauguardian.com/2020/02/05/plp-well-deal-with-marital-rape/
903944551	20200204	202002	2020	2020.0932	GOVHLH	HEALTH MINIST						GOV	HLH		CHN	WUHAN	CHN								1	073	073	07	2	7.4	1	1	1	1.65016501650165	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20200205143000	https://www.nst.com.my/news/nation/2020/02/562905/who-rep-praises-malaysias-handling-2019-ncov
903944552	20200204	202002	2020	2020.0932	GOVHLH	HEALTH MINIST						GOV	HLH		GOV	CABINET						GOV			1	013	013	01	1	0.4	5	1	5	-5.76323987538941	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	4	New Providence, Bahamas, The (general), Bahamas, The	BF	BF00	5747	25.0333	-77.4	-1543842	20200205143000	http://www.tribune242.com/news/2020/feb/05/virus-quarantine-number-now-10/
903944553	20200204	202002	2020	2020.0932	JUD	LAWYER						JUD			HLH	DOCTOR						HLH			1	010	010	01	1	0.0	6	1	6	-4.32569974554707	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20200205143000	https://www.thesundaily.my/local/macc-investigated-doctor-who-issued-mc-to-rosmah-court-told-AL1973828
903944554	20200204	202002	2020	2020.0932	MYSJUD	MALAYSIA	MYS					JUD			MYS	MALAYSIA	MYS								1	010	010	01	1	0.0	2	1	2	-4.32569974554707	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20200205143000	https://www.thesundaily.my/local/macc-investigated-doctor-who-issued-mc-to-rosmah-court-told-AL1973828
903944555	20200205	202002	2020	2020.0959											AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		1	0841	084	08	2	7.0	10	1	10	-4.6875	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20200205143000	https://www.rt.com/newsline/480127-afghan-media-access-information/
903944556	20200205	202002	2020	2020.0959											AFGINSTALGOV	TALIBAN	AFG	TAL				INS	GOV		1	130	130	13	3	-4.4	10	1	10	-4.6875	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20200205143000	https://www.rt.com/newsline/480127-afghan-media-access-information/
903944557	20200205	202002	2020	2020.0959											AFGUAF	AFGHANISTAN	AFG					UAF			1	195	195	19	4	-10.0	10	1	10	-10.5660377358491	0								5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	5	Nangarhar, Nangarhar, Afghanistan	AF	AF18	99928	34.3333	70.4167	-3385101	20200205143000	http://www.china.org.cn/world/Off_the_Wire/2020-02/05/content_75676316.htm
903944558	20200205	202002	2020	2020.0959											AFR	AFRICA	AFR								0	043	043	04	1	2.8	4	1	4	2.13991769547325	0								4	Amboseli, Rift Valley, Kenya	KE	KE08	115121	-2.66667	37.2833	-2241683	4	Amboseli, Rift Valley, Kenya	KE	KE08	115121	-2.66667	37.2833	-2241683	20200205143000	https://www.nation.co.ke/news/famous-super-tusker-Tim-dies-Amboseli/1056-5444944-qjytaf/
903944559	20200205	202002	2020	2020.0959											AFR	AFRICA	AFR								0	051	051	05	1	3.4	5	1	5	-7.55939524838013	0								4	Van Heerden, Limpopo, South Africa	SF	SF09	77344	-22.6028	29.9585	-1295645	4	Van Heerden, Limpopo, South Africa	SF	SF09	77344	-22.6028	29.9585	-1295645	20200205143000	https://m.news24.com/SouthAfrica/News/bullying-video-ga-rankuwa-schoolgirl-released-under-strict-conditions-20200205
903944560	20200205	202002	2020	2020.0959											AGR	FARMER						AGR			1	010	010	01	1	0.0	10	1	10	-1.15321252059308	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20200205143000	https://www.postandcourier.com/blog/raskin_around/farmers-at-national-agritourism-meeting-in-north-charleston-told-to/article_f066a5a2-47a5-11ea-8f77-0b9845e82370.html
903944561	20200205	202002	2020	2020.0959											AGR	FARMER						AGR			1	040	040	04	1	1.0	10	1	10	-1.15321252059308	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20200205143000	https://www.postandcourier.com/blog/raskin_around/farmers-at-national-agritourism-meeting-in-north-charleston-told-to/article_f066a5a2-47a5-11ea-8f77-0b9845e82370.html
903944562	20200205	202002	2020	2020.0959											AGR	FARMER						AGR			1	061	061	06	2	6.4	10	1	10	-0.34246575342466	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20200205143000	https://www.thehindubusinessline.com/markets/commodities/spot-rubber-regains-strength/article30743202.ece
903944563	20200205	202002	2020	2020.0959											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	2	1	2	-2.1761658031088	0								4	Blackrock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	4	Blackrock, South Australia, Australia	AS	AS05	5298	-32.8333	138.7	-1559625	20200205143000	https://www.newsmax.com/finance/headline/climate-fight-billionaire-investor/2020/02/05/id/952729/
903944564	20200205	202002	2020	2020.0959											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	-4.88997555012225	0								4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	4	Claremont, Tasmania, Australia	AS	AS06	5338	-42.7833	147.25	-1565713	20200205143000	https://www.perthnow.com.au/news/wa/claremont-the-trial-podcast-the-other-suspects-dna-twist-ng-b881454305z
903944565	20200205	202002	2020	2020.0959											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	8	1	8	1.22448979591836	0								4	South Yarra, Victoria, Australia	AS	AS07	5430	-37.8333	144.983	-1601492	4	South Yarra, Victoria, Australia	AS	AS07	5430	-37.8333	144.983	-1601492	20200205143000	https://www.afr.com/property/commercial/mega-build-to-rent-project-headed-for-south-yarra-20200205-p53xxy
903944566	20200205	202002	2020	2020.0959											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	2	1	2	-4.39698492462312	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20200205143000	https://www.watfordobserver.co.uk/news/18212901.man-jailed-stabbing-vicarage-road-watford/
903944567	20200205	202002	2020	2020.0959											BUS	WAITER						BUS			1	030	030	03	1	4.0	2	1	2	3.84615384615385	0								4	Mao Chow, Hebei, China	CH	CH10	13083	38.8483	116.115	-1918053	4	Mao Chow, Hebei, China	CH	CH10	13083	38.8483	116.115	-1918053	20200205143000	https://www.standard.co.uk/go/london/restaurants/fay-maschler-restaurant-review-ampeli-fitzrovia-a4354016.html
